user-id,game-title,time-played
30246419,Lightfish,0.0
30246419,Lucius,0.0
30246419,Lume,0.0
30246419,Lumino City,7.4
30246419,Lunar Flight,0.0
30246419,Luxor Evolved,0.0
30246419,Machinarium,0.0
30246419,Magicka,7.2
30246419,Magnetic By Nature,0.0
30246419,Majesty 2 Collection,0.0
30246419,Major Mayhem,0.0
30246419,Mechanic Escape,0.0
30246419,Medieval Engineers,12.9
30246419,Melissa K. and the Heart of Gold Collector's Edition,0.0
30246419,Metal Planet,0.0
30246419,Miasmata,1.8
30246419,Mini Ninjas,0.0
30246419,MirrorMoon EP,0.0
30246419,Mount & Blade,0.0
30246419,Muffin Knight,0.0
30246419,Multiwinia,0.0
30246419,NEON STRUCT,0.0
30246419,Nux,0.0
30246419,OlliOlli,0.6
30246419,Orborun,0.0
30246419,Orcs Must Die! 2,0.0
30246419,Outlast,0.0
30246419,Overlord II,0.0
30246419,PAYDAY 2,0.0
30246419,Painkiller Hell & Damnation,0.0
30246419,Painkiller Redemption,0.0
30246419,Papo & Yo,4.1
30246419,Path of Exile,8.1
30246419,Patrician III,0.0
30246419,Pirates of Black Cove,17.6
30246419,Pixel Piracy,0.0
30246419,Planets Under Attack,0.0
30246419,Platformines,0.0
30246419,Poker Night at the Inventory,0.0
30246419,Portal,0.0
30246419,Portal 2,0.0
30246419,Power-Up,0.0
30246419,Praetorians,0.0
30246419,Pressured,0.0
30246419,Primal Fears,0.0
30246419,Prison Architect,0.0
30246419,Project CARS,18.1
30246419,Project Temporality,0.0
30246419,Psychonauts,0.0
30246419,Puddle,0.0
30246419,Puzzle Agent,0.0
30246419,Puzzle Agent 2,0.0
30246419,Puzzle Kingdoms,0.0
30246419,QuestRun,0.0
30246419,RACE 07,0.0
30246419,RACE On,0.0
30246419,Race The Sun,0.0
30246419,Racer 8,0.0
30246419,Really Big Sky,0.0
30246419,Receiver,0.0
30246419,Renegade Ops,0.0
30246419,Reus,0.0
30246419,Rhythm Destruction,0.0
30246419,Ride 'em Low,0.0
30246419,Rise of Flight United,0.0
30246419,Rise of the Argonauts,0.0
30246419,Risen,0.0
30246419,Rune Classic,0.0
30246419,Rust,0.0
30246419,SATAZIUS,0.0
30246419,Sacraboar,0.0
30246419,Sacred 2 Gold,0.0
30246419,Sacred Citadel,0.0
30246419,Sacred Gold,0.0
30246419,Saints Row 2,0.0
30246419,Saints Row IV,0.0
30246419,Sang-Froid - Tales of Werewolves,0.0
30246419,Saturday Morning RPG,0.0
30246419,Scribblenauts Unlimited,0.0
30246419,Selknam Defense,0.0
30246419,Serious Sam 2,0.0
30246419,Serious Sam Double D XXL,0.0
30246419,Shadowgrounds,0.0
30246419,Shadows of War,0.0
30246419,Shank,0.0
30246419,Shank 2,0.0
30246419,Shelter,0.0
30246419,Ship Simulator Extremes,0.0
30246419,Sid Meier's Pirates!,0.0
30246419,Sid Meier's Railroads!,3.0
30246419,Silence of the Sleep,0.0
30246419,Sinister City,0.0
30246419,"Sir, You Are Being Hunted",0.0
30246419,SkyDrift,1.4
30246419,Skyborn,0.0
30246419,Skyscraper Simulator,0.0
30246419,Sniper Elite,4.5
30246419,Sniper Elite 3,0.0
30246419,SolForge,1.6
30246419,Solar Flux,0.0
30246419,Space Engineers,0.5
30246419,Space Hack,0.0
30246419,Space Pirates and Zombies,1.3
30246419,SpaceChem,0.0
30246419,Stacking,0.0
30246419,Stargazer,0.0
30246419,Starseed Pilgrim,0.0
30246419,Startopia,0.0
30246419,State of Decay,4.2
30246419,Street Racing Syndicate,0.0
30246419,Streets of Chaos,0.0
30246419,Strike Suit Zero,0.0
30246419,Stronghold Crusader HD,0.0
30246419,Stronghold Kingdoms,14.2
30246419,Super Sanctum TD,0.0
30246419,Super Toy Cars,0.0
30246419,Supreme Commander,3.3
30246419,Supreme Commander 2,0.0
30246419,Surgeon Simulator,0.0
30246419,Syberia,0.0
30246419,Symphony,0.0
30246419,THE KING OF FIGHTERS XIII STEAM EDITION,0.0
30246419,Take On Helicopters,0.0
30246419,Team Fortress Classic,0.0
30246419,Terraria,0.0
30246419,The 39 Steps,0.0
30246419,The Battle of Sol,0.0
30246419,The Book of Unwritten Tales,0.0
30246419,The Cat Lady,0.0
30246419,The Darkness II,0.0
30246419,The Detail,0.0
30246419,The Forest,11.1
30246419,The Guild II,17.1
30246419,The Incredible Adventures of Van Helsing,2.1
30246419,The Marvellous Miss Take,0.0
30246419,The Samaritan Paradox,0.0
30246419,The Secret Of Hildegards,0.0
30246419,The Sun at Night,0.0
30246419,The Swapper,0.0
30246419,The Testament of Sherlock Holmes,11.7
30246419,The Tiny Bang Story,0.0
30246419,The Vanishing of Ethan Carter,6.6
30246419,The Walking Dead,18.5
30246419,The Whispered World Special Edition,0.0
30246419,The Wolf Among Us,0.0
30246419,Thief,0.0
30246419,Thunder Wolves,0.0
30246419,To the Moon,10.4
30246419,Toki Tori 2+,0.0
30246419,Tomb Raider,2.3
30246419,Torchlight II,0.0
30246419,Tower of Guns,0.0
30246419,TowerFall Ascension,0.0
30246419,Toybox Turbos,0.0
30246419,Tropico 4,0.0
30246419,Two Worlds II Castle Defense,0.8
30246419,Unhack,0.0
30246419,Universe Sandbox,4.8
30246419,Uplink,0.0
30246419,Urban Trial Freestyle,0.0
30246419,Vanguard Princess,0.0
30246419,Velvet Assassin,0.0
30246419,Waking Mars,0.4
30246419,"War, the Game",0.0
30246419,Warlock - Master of the Arcane,0.0
30246419,Windosill,0.0
30246419,Woodcutter Simulator 2013,0.0
30246419,Worms Armageddon,0.0
30246419,Worms Blast,0.0
30246419,Worms Crazy Golf,1.8
30246419,Worms Pinball,0.0
30246419,Worms Revolution,0.0
30246419,Worms Ultimate Mayhem,0.0
30246419,Wrack,0.0
30246419,X-Blades,0.0
30246419,Xpand Rally Xtreme,0.0
30246419,Yury,0.0
30246419,Z,0.0
30246419,Zeno Clash 2,0.0
30246419,eXceed - Gun Bullet Children,0.0
30246419,eXceed 2nd - Vampire REX,0.0
30246419,eXceed 3rd - Jade Penetrate Black Package,0.0
30280104,Dota 2,1.5
30425578,A Virus Named TOM,0.0
30425578,Alan Wake,0.0
30425578,Alan Wake's American Nightmare,0.0
30425578,ArcaniA,0.0
30425578,Bastion,4.0
30425578,BioShock Infinite,0.0
30425578,Borderlands 2,0.0
30425578,Botanicula,0.0
30425578,Brothers - A Tale of Two Sons,0.0
30425578,Dead Space,0.0
30425578,Deadlight,0.0
30425578,DeathSpank,0.0
30425578,Devil May Cry 4,0.0
30425578,Don't Starve,1.2
30425578,Dungeon Defenders,0.0
30425578,Eets Munchies,0.0
30425578,Evoland,0.0
30425578,F.E.A.R. 3,0.0
30425578,FEZ,1.8
30425578,FINAL FANTASY VII,0.0
30425578,Fortix,0.0
30425578,Half-Life,0.0
30425578,Half-Life 2,0.0
30425578,Hammerwatch,4.8
30425578,Hotline Miami,34.0
30425578,LIMBO,0.0
30425578,Left 4 Dead,0.0
30425578,Left 4 Dead 2,8.7
30425578,METAL SLUG 3,20.0
30425578,METAL SLUG X,7.2
30425578,MacGuffin's Curse,0.0
30425578,McPixel,0.0
30425578,Narcissu 1st & 2nd,0.0
30425578,Painkiller Hell & Damnation,0.0
30425578,Portal,0.0
30425578,Portal 2,0.0
30425578,Project Aftermath,0.0
30425578,Race The Sun,0.0
30425578,Retrovirus,0.0
30425578,Risen,0.0
30425578,SATAZIUS,0.0
30425578,Sacred 2 Gold,0.0
30425578,Sacred Citadel,0.0
30425578,Saints Row 2,0.0
30425578,Scribblenauts Unlimited,0.0
30425578,Serious Sam 2,0.0
30425578,Serious Sam Double D XXL,0.0
30425578,Shadow Warrior Classic Redux,0.0
30425578,SpaceChem,0.0
30425578,SpeedRunners,10.6
30425578,Super Meat Boy,0.0
30425578,Supreme Commander,0.0
30425578,System Shock 2,0.0
30425578,Team Fortress 2,0.8
30425578,Team Fortress Classic,0.0
30425578,Terraria,5.8
30425578,The Baconing,0.0
30425578,The Binding of Isaac,9.4
30425578,The Expendabros,0.0
30425578,The Guild II,0.0
30425578,The Walking Dead,2.4
30425578,They Bleed Pixels,0.0
30425578,Thomas Was Alone,0.0
30425578,Torchlight II,0.0
30425578,Tower Wars,0.0
30425578,Worms Armageddon,0.0
30425578,Worms Blast,0.0
30425578,Worms Crazy Golf,0.0
30425578,Worms Pinball,0.0
30425578,Worms Revolution,12.9
30425578,Worms Ultimate Mayhem,0.0
30425578,Zack Zero,0.0
30425578,eXceed 2nd - Vampire REX,0.0
30425578,eXceed 3rd - Jade Penetrate Black Package,0.0
30432648,Team Fortress 2,159.0
30440303,7 Days to Die,5.4
30440303,Alan Wake,7.8
30440303,Alan Wake's American Nightmare,0.0
30440303,Alien Swarm,0.9
30440303,Alpha Prime,0.0
30440303,Arma 3,172.0
30440303,Arma Tactics,0.0
30440303,BLOCKADE 3D,0.0
30440303,Banished,22.0
30440303,BattleSpace,0.0
30440303,BioShock Infinite,8.2
30440303,Borderlands 2,34.0
30440303,Brick-Force,0.0
30440303,Bridge Constructor,2.2
30440303,Brothers - A Tale of Two Sons,4.0
30440303,Capsized,1.0
30440303,Contagion,2.1
30440303,Counter-Strike,0.0
30440303,DayZ,97.0
30440303,Dead Space,12.7
30440303,Dishonored,1.0
30440303,Don't Starve,1.3
30440303,Dota 2,0.4
30440303,Euro Truck Simulator 2,3.0
30440303,F.E.A.R. 3,1.3
30440303,Far Cry 3,36.0
30440303,Fork Parker's Holiday Profit Hike,0.0
30440303,Garry's Mod,1.2
30440303,Half-Life 2,8.1
30440303,Hotline Miami,2.3
30440303,Insurgency,0.6
30440303,Just Cause 2,0.9
30440303,Karos,0.0
30440303,Kerbal Space Program,2.5
30440303,Killing Floor,2.1
30440303,LIMBO,0.0
30440303,Left 4 Dead,12.5
30440303,Left 4 Dead 2,12.6
30440303,Little Inferno,0.6
30440303,Max Payne,0.0
30440303,Max Payne 3,0.0
30440303,Natural Selection 2,1.1
30440303,Outlast,5.3
30440303,Overlord II,0.0
30440303,PAYDAY 2,37.0
30440303,POSTAL 2,0.0
30440303,Poker Night at the Inventory,0.0
30440303,Portal,3.1
30440303,Portal 2,6.8
30440303,Prison Architect,0.0
30440303,Puzzle Agent,0.0
30440303,Puzzle Agent 2,0.0
30440303,Reign Of Kings,9.8
30440303,Return to Castle Wolfenstein,0.6
30440303,Rise of the Argonauts,0.0
30440303,Robocraft,30.0
30440303,Rust,49.0
30440303,Shadow Warrior Classic Redux,0.1
30440303,ShootMania Storm,39.0
30440303,Space Farmers,0.0
30440303,Spartans Vs Zombies Defense,0.0
30440303,State of Decay,0.0
30440303,Super Hexagon,0.7
30440303,Super Meat Boy,0.5
30440303,Surgeon Simulator,0.1
30440303,Take On Helicopters,1.0
30440303,Team Fortress 2,217.0
30440303,The Forest,25.0
30440303,The Walking Dead,4.2
30440303,Tomb Raider,1.2
30440303,Torchlight II,4.5
30440303,Unturned,0.2
30452777,Counter-Strike,0.3
30452777,Day of Defeat,0.0
30452777,Deathmatch Classic,0.0
30452777,Ricochet,0.0
30454984,Counter-Strike,0.0
30454984,Day of Defeat,0.0
30454984,Deathmatch Classic,0.0
30454984,Ricochet,0.0
30500254,Half-Life 2,12.5
30503921,Left 4 Dead,5.3
30519870,Alan Wake,1.9
30519870,Alan Wake's American Nightmare,0.0
30519870,Alien Swarm,9.7
30519870,Besiege,0.7
30519870,Cannon Brawl,0.3
30519870,CastleStorm,1.3
30519870,Cry of Fear,1.9
30519870,DOOM 3,1.0
30519870,Deadlight,2.7
30519870,Depth,0.6
30519870,F.E.A.R. 3,1.3
30519870,Far Cry 3,3.8
30519870,Fieldrunners 2,6.3
30519870,Final DOOM,0.3
30519870,Garry's Mod,0.0
30519870,Half-Life 2,26.0
30519870,Hotline Miami,1.1
30519870,Just Cause 2,7.0
30519870,Killing Floor,51.0
30519870,L.A. Noire,3.1
30519870,Left 4 Dead,0.0
30519870,Left 4 Dead 2,0.0
30519870,Machinarium,1.4
30519870,Mafia,2.3
30519870,Max Payne,0.4
30519870,Max Payne 3,10.2
30519870,No More Room in Hell,0.3
30519870,PAYDAY 2,2.0
30519870,Pinball Arcade,0.1
30519870,Portal,4.3
30519870,Post Mortem,0.0
30519870,Still Life,0.5
30519870,Still Life 2,0.0
30519870,Supreme Commander 2,2.4
30519870,Syberia,5.6
30519870,Team Fortress 2,0.0
30519870,The Longest Journey,4.4
30527047,Counter-Strike,0.0
30527047,Day of Defeat,0.0
30527047,Deathmatch Classic,0.0
30527047,Ricochet,0.0
30548861,Counter-Strike,0.2
30548861,Day of Defeat,0.0
30548861,Deathmatch Classic,0.0
30548861,Ricochet,0.0
30572170,Left 4 Dead,24.0
30572170,Left 4 Dead 2,6.6
30572170,Path of Exile,0.0
30572170,Warframe,0.0
30574622,Counter-Strike,0.0
30583864,Counter-Strike,0.0
30583864,Day of Defeat,0.0
30583864,Deathmatch Classic,0.0
30583864,Ricochet,0.0
30695285,Counter-Strike,0.2
30695285,Day of Defeat,0.0
30695285,Deathmatch Classic,0.0
30695285,Ricochet,0.0
30699429,BioShock Infinite,13.6
30699429,Counter-Strike,1.0
30699429,DayZ,47.0
30699429,Fallout 4,24.0
30699429,Grand Theft Auto V,40.0
30699429,Lara Croft and the Guardian of Light,0.0
30699429,Magicka,1.1
30699429,PAYDAY 2,29.0
30699429,Portal,2.2
30699429,Portal 2,6.2
30699429,Rust,13.2
30699429,Tomb Raider,31.0
30699429,Tomb Raider I,0.0
30699429,Tomb Raider II,0.0
30710202,Half-Life 2,0.0
30739537,Counter-Strike,57.0
30739537,Day of Defeat,0.0
30739537,Deathmatch Classic,0.0
30739537,Ricochet,0.0
30855460,Half-Life 2,6.6
30912860,A Virus Named TOM,0.3
30912860,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,0.2
30912860,And Yet It Moves,0.0
30912860,Anomaly 2,0.0
30912860,Antichamber,1.4
30912860,Aquaria,0.0
30912860,BIT.TRIP RUNNER,0.0
30912860,Black Ink,229.0
30912860,Bridge Constructor,0.0
30912860,Capsized,0.3
30912860,Closure,0.6
30912860,Cogs,0.0
30912860,Crayon Physics Deluxe,0.6
30912860,Eets Munchies,0.9
30912860,English Country Tune,0.1
30912860,FEZ,0.0
30912860,Gang Beasts,1.8
30912860,Gemini Rue,0.0
30912860,Gish,0.3
30912860,Gone Home,0.0
30912860,Gunpoint,4.9
30912860,HOARD,0.2
30912860,Hammerfight,0.0
30912860,Hammerwatch,0.0
30912860,Homeworld Remastered Collection,6.3
30912860,Hotline Miami,7.1
30912860,Intrusion 2,0.0
30912860,Jack Lumber,0.0
30912860,Jamestown,0.0
30912860,Keep Talking and Nobody Explodes,0.0
30912860,KickBeat Steam Edition,13.2
30912860,LIMBO,0.0
30912860,LUFTRAUSERS,0.0
30912860,Little Inferno,0.2
30912860,Magic Duels,0.5
30912860,Nidhogg,1.1
30912860,NightSky,0.0
30912860,Oil Rush,0.0
30912860,"Papers, Please",0.9
30912860,Papo & Yo,0.0
30912860,Penumbra Overture,0.0
30912860,Portal,7.5
30912860,Portal 2,0.0
30912860,Proteus,0.0
30912860,Quantum Conundrum,0.0
30912860,Race The Sun,0.0
30912860,Receiver,0.0
30912860,Reus,0.7
30912860,Samorost 2,0.0
30912860,Sang-Froid - Tales of Werewolves,0.0
30912860,Shadow Warrior,22.0
30912860,Shadowrun Returns,15.4
30912860,Shallow Space,0.6
30912860,Shank,0.0
30912860,Shank 2,1.6
30912860,Snapshot,0.4
30912860,SteamWorld Dig,0.0
30912860,Strike Suit Zero,1.9
30912860,Super Meat Boy,0.1
30912860,The Bard's Tale,0.6
30912860,The Bridge,0.5
30912860,The Cave,2.0
30912860,The Swapper,3.7
30912860,Thomas Was Alone,0.4
30912860,Ticket to Ride,0.4
30912860,To the Moon,0.0
30912860,Toki Tori 2+,0.2
30912860,Undertale,8.6
30912860,VVVVVV,0.0
30912860,Void Destroyer,1.2
30912860,Volume,0.7
30912860,Warlock - Master of the Arcane,0.0
30912860,World of Goo,0.0
30912860,Worms Reloaded,0.3
30913209,Alien Swarm,11.8
30913209,Champions Online,218.0
30913209,Counter-Strike,54.0
30913209,Dota 2,0.0
30913209,Garry's Mod,88.0
30913209,Grand Theft Auto V,68.0
30913209,Half-Life,4.5
30913209,Killing Floor,75.0
30913209,Left 4 Dead,21.0
30913209,Left 4 Dead 2,35.0
30913209,Magicka,3.0
30913209,Portal,2.4
30913209,Shadowgrounds,0.3
30913209,Shadowgrounds Survivor,0.0
30913209,Team Fortress 2,9.4
31162433,Counter-Strike,146.0
31162433,Day of Defeat,0.0
31162433,Deathmatch Classic,0.9
31162433,Ricochet,0.0
31178210,Counter-Strike,59.0
31187179,Alien Swarm,0.3
31187179,Antichamber,0.9
31187179,Arma 3,23.0
31187179,Banished,2.6
31187179,Bastion,2.5
31187179,Counter-Strike,1.0
31187179,Cry of Fear,0.7
31187179,DayZ,74.0
31187179,Don't Starve,0.2
31187179,Dwarfs!?,0.0
31187179,Europa Universalis IV,0.7
31187179,Fallout 4,13.8
31187179,Floating Point,1.6
31187179,From Dust,1.1
31187179,Garry's Mod,0.0
31187179,Grand Theft Auto V,106.0
31187179,Half-Life,10.9
31187179,Hotline Miami,8.3
31187179,Insurgency,9.3
31187179,Kerbal Space Program,41.0
31187179,Kidnapped,0.2
31187179,Killing Floor,21.0
31187179,Left 4 Dead,4.2
31187179,Left 4 Dead 2,56.0
31187179,Miasmata,3.7
31187179,Outlast,2.5
31187179,Overgrowth,7.6
31187179,Plain Sight,5.9
31187179,PlanetSide 2,1.8
31187179,Portal,3.3
31187179,Portal 2,8.4
31187179,Project Zomboid,3.3
31187179,Receiver,0.0
31187179,Rock of Ages,0.1
31187179,Rodina,0.7
31187179,Source Filmmaker,0.3
31187179,Space Engineers,12.6
31187179,Super Crate Box,1.3
31187179,Super Meat Boy,0.5
31187179,Team Fortress 2,27.0
31187179,Terraria,51.0
31187179,The Binding of Isaac,4.1
31187179,The Forest,3.1
31187179,The Long Dark,4.7
31187179,Toribash,4.0
31187179,Tropico 4,10.9
31187179,Universe Sandbox,11.3
31187179,Unturned,18.9
31187179,Victoria II,19.6
31187179,War Thunder,0.2
31187179,Zeno Clash,0.0
31187179,Zeno Clash 2,0.0
31241223,Counter-Strike,0.8
31241223,Day of Defeat,0.0
31241223,Deathmatch Classic,0.0
31241223,Ricochet,0.0
31385451,Counter-Strike,0.0
31559824,Half-Life 2,0.0
31616745,Half-Life,0.0
31616745,Team Fortress Classic,0.0
31668589,Counter-Strike,0.2
31668589,Day of Defeat,34.0
31668589,Deathmatch Classic,0.0
31668589,Ricochet,0.0
31669242,Always Sometimes Monsters,21.0
31669242,Anachronox,0.0
31669242,Antichamber,0.0
31669242,Auditorium,0.8
31669242,Bastion,6.2
31669242,BeamNG.drive,1.4
31669242,Besiege,0.1
31669242,BioShock Infinite,26.0
31669242,Borderlands 2,88.0
31669242,Braid,0.0
31669242,Bridge Project,0.2
31669242,Broforce,3.3
31669242,Car Mechanic Simulator 2014,0.5
31669242,Company of Heroes,0.0
31669242,Crusader Kings II,0.2
31669242,Daikatana,0.0
31669242,Dead Space,0.0
31669242,Deadlight,0.0
31669242,Dishonored,13.5
31669242,Dota 2,0.3
31669242,Dungeon Defenders,5.2
31669242,Dungeon Siege,0.0
31669242,Dwarfs!?,1.5
31669242,Escape Goat 2,0.0
31669242,FINAL FANTASY VII,60.0
31669242,FINAL FANTASY VIII,3.6
31669242,Fallout 4,67.0
31669242,Game Dev Tycoon,5.9
31669242,Garry's Mod,2.6
31669242,Gods Will Be Watching,0.3
31669242,Guacamelee! Gold Edition,1.3
31669242,Half-Life 2,0.6
31669242,Hotline Miami,4.1
31669242,HuniePop,0.0
31669242,Just Cause,0.0
31669242,Just Cause 2,0.0
31669242,Kerbal Space Program,18.4
31669242,LIMBO,0.0
31669242,Lara Croft and the Guardian of Light,0.0
31669242,Left 4 Dead,0.0
31669242,Left 4 Dead 2,162.0
31669242,Legend of Grimrock,0.0
31669242,Long Live The Queen,3.1
31669242,Magicka,15.1
31669242,Magicka 2,0.6
31669242,Make it indie!,0.0
31669242,McPixel,1.6
31669242,Mini Ninjas,0.0
31669242,Orcs Must Die! 2,0.0
31669242,Overlord II,0.7
31669242,"Papers, Please",0.9
31669242,Poker Night 2,9.6
31669242,Poker Night at the Inventory,11.7
31669242,Portal,2.0
31669242,Portal 2,8.5
31669242,Prison Architect,5.4
31669242,Project Zomboid,0.6
31669242,Psychonauts,0.0
31669242,Remember Me,15.1
31669242,Rise of the Argonauts,0.0
31669242,Rogue Legacy,23.0
31669242,SC2VN - The eSports Visual Novel,3.1
31669242,Saints Row 2,0.0
31669242,Saints Row IV,21.0
31669242,Scribblenauts Unlimited,0.0
31669242,Shadow Warrior Classic Redux,0.0
31669242,Shadowrun Returns,0.0
31669242,Singularity,0.0
31669242,Source Filmmaker,1.1
31669242,SpeedRunners,0.0
31669242,Starbound,50.0
31669242,Super Meat Boy,0.0
31669242,Swarm Arena,0.1
31669242,THE KING OF FIGHTERS XIII STEAM EDITION,0.0
31669242,Tales from the Borderlands,15.1
31669242,Team Fortress 2,42.0
31669242,Terraria,62.0
31669242,The Banner Saga,0.0
31669242,The Book of Unwritten Tales,3.2
31669242,The Book of Unwritten Tales 2,12.5
31669242,The Cat Lady,0.0
31669242,The Guild II,0.0
31669242,The Guild II - Pirates of the European Seas,0.0
31669242,The Guild II Renaissance,0.0
31669242,The Incredible Adventures of Van Helsing,0.0
31669242,The Misadventures of P.B. Winterbottom,2.8
31669242,The Stanley Parable,5.9
31669242,The Walking Dead,15.7
31669242,The Wolf Among Us,7.8
31669242,Thomas Was Alone,0.0
31669242,Tomb Raider,19.9
31669242,Transistor,4.6
31669242,Universe Sandbox,0.7
31669242,Volgarr the Viking,0.0
31669242,War Thunder,1.5
31669242,World of Goo,0.9
31669242,Worms Revolution,8.4
31669242,eden*,1.4
31727716,Alien Swarm,4.5
31727716,BLOCKADE 3D,1.8
31727716,Borderlands 2,1.6
31727716,Left 4 Dead 2,54.0
31727716,No More Room in Hell,0.6
31727716,PAYDAY 2,1.0
31727716,Project CARS,34.0
31727716,Robocraft,102.0
31727716,Team Fortress 2,2.2
31727716,Warface,0.1
31727716,rFactor,2.2
31733654,Alien Swarm,7.2
31733654,Counter-Strike,3.5
31733654,Half-Life 2,0.0
31733654,Left 4 Dead,31.0
31733654,Left 4 Dead 2,25.0
31733654,Portal,0.0
31733654,Team Fortress 2,0.0
31733654,Team Fortress Classic,1.3
31733654,Worms Reloaded,2.9
31817706,Counter-Strike,0.0
31817706,Day of Defeat,1.2
31817706,Deathmatch Classic,0.0
31817706,Euro Fishing,0.9
31817706,Half-Life,0.0
31817706,Half-Life 2,0.0
31817706,Portal,0.0
31817706,Ricochet,0.0
31817706,Team Fortress Classic,0.0
31817706,The Jackbox Party Pack,1.6
31839832,Counter-Strike,230.0
31839832,Day of Defeat,3.5
31839832,Deathmatch Classic,0.0
31839832,Ricochet,0.0
31849177,Half-Life 2,0.0
31849177,Left 4 Dead 2,7.5
31887973,Counter-Strike,0.3
31887973,Day of Defeat,0.2
31887973,Deathmatch Classic,0.0
31887973,Ricochet,0.0
31889811,FlatOut,0.0
31889811,Half-Life 2,0.0
31944667,Counter-Strike,4.3
31944667,Day of Defeat,0.0
31944667,Deathmatch Classic,0.0
31944667,Ricochet,0.0
32021037,Half-Life 2,0.0
32102983,7 Days to Die,5.3
32102983,Counter-Strike,3.7
32102983,Day of Defeat,0.0
32102983,DayZ,42.0
32102983,Deathmatch Classic,0.0
32102983,Dota 2,3.9
32102983,Else Heart.Break(),2.4
32102983,Ricochet,0.0
32102983,The Long Dark,15.1
32102983,Unturned,1.5
32125590,Company of Heroes 2,18.7
32125590,Counter-Strike,33.0
32125590,Day of Defeat,0.0
32125590,Deathmatch Classic,0.1
32125590,Dota 2,2.1
32125590,Heroes & Generals,0.0
32125590,Ricochet,0.0
32125590,Theatre of War,0.2
32126281,ArcheAge,0.0
32126281,Banished,42.0
32126281,Bridge Constructor Medieval,1.7
32126281,Cities in Motion 2,3.3
32126281,Company of Heroes 2,29.0
32126281,Counter-Strike,0.0
32126281,Crusader Kings II,0.0
32126281,DEFCON,0.0
32126281,Darwinia,0.0
32126281,Dota 2,0.0
32126281,Europa Universalis IV,174.0
32126281,F.E.A.R. 3,0.0
32126281,Fallout 4,127.0
32126281,Far Cry 3,56.0
32126281,Frozen Synapse,15.8
32126281,Garry's Mod,0.0
32126281,Grand Theft Auto V,207.0
32126281,Half-Life 2,3.6
32126281,Heroes & Generals,0.0
32126281,Hotline Miami,7.4
32126281,Just Cause 2,37.0
32126281,Killing Floor,3.5
32126281,Magic Duels,1.9
32126281,Magicka,11.8
32126281,March of the Eagles,23.0
32126281,Multiwinia,0.0
32126281,Natural Selection 2,0.0
32126281,Orcs Must Die!,0.0
32126281,Orcs Must Die! 2,1.2
32126281,PAYDAY 2,52.0
32126281,"Papers, Please",1.7
32126281,PlanetSide 2,0.0
32126281,Portal,1.8
32126281,Prison Architect,41.0
32126281,Project Zomboid,51.0
32126281,Sanctum,0.0
32126281,Sanctum 2,1.6
32126281,Scribblenauts Unlimited,1.9
32126281,Shadowgrounds,0.0
32126281,Shadowgrounds Survivor,0.0
32126281,Sniper Elite 3,1.5
32126281,SpeedRunners,10.8
32126281,Stronghold Crusader HD,0.0
32126281,Stronghold HD,0.0
32126281,Terraria,0.3
32126281,The Binding of Isaac,17.4
32126281,Tropico 4,0.0
32126281,Uplink,0.0
32126281,Victoria II,39.0
32126281,Warframe,17.0
32126281,Xenonauts,14.4
32248913,Counter-Strike,0.0
32398422,Half-Life,4.9
32398422,Team Fortress Classic,0.2
32415191,Counter-Strike,0.0
32415191,Day of Defeat,0.0
32415191,Deathmatch Classic,0.0
32415191,Ricochet,0.0
32467994,Age of Wonders III,83.0
32467994,Age of Wonders Shadow Magic,0.0
32467994,Blackguards,108.0
32467994,Blackguards 2,69.0
32467994,Card Hunter,0.0
32467994,CastleStorm,30.0
32467994,Chaos on Deponia,20.0
32467994,Clicker Heroes,0.0
32467994,Dota 2,11.8
32467994,Eador. Masters of the Broken World,0.0
32467994,Elsword,0.0
32467994,Evoland,0.8
32467994,Guacamelee! Gold Edition,0.0
32467994,Guns of Icarus Online,0.0
32467994,HOARD,9.6
32467994,Half-Life 2,0.0
32467994,Hammerwatch,4.8
32467994,Magic Duels,0.0
32467994,Magicka,26.0
32467994,Pinball Arcade,2.4
32467994,PlanetSide 2,0.0
32467994,Portal,3.5
32467994,RIFT,9.6
32467994,Robocraft,0.0
32467994,Shadowrun Returns,122.0
32467994,Space Pirates and Zombies,0.0
32467994,Spiral Knights,14.4
32467994,Super Hexagon,0.0
32467994,Team Fortress 2,7.7
32467994,Terraria,100.0
32467994,The Banner Saga,78.0
32467994,The Book of Unwritten Tales,38.0
32467994,Torchlight II,40.0
32467994,Toy Soldiers,0.0
32467994,Trove,0.0
32467994,Warlock - Master of the Arcane,56.0
32467994,Worms Revolution,8.0
32498610,Counter-Strike,104.0
32498610,Creativerse,2.3
32498610,Dota 2,1.7
32498610,Fishing Planet,0.0
32498610,Left 4 Dead 2,20.0
32498610,Team Fortress 2,43.0
32498610,Vindictus,7.9
32498610,Warframe,0.4
32577778,Assetto Corsa,33.0
32577778,DiRT Rally,5.1
32577778,Garry's Mod,1.2
32577778,Project CARS,10.0
32577778,RACE 07,15.2
32592631,Duke Nukem Forever,8.8
32644336,Braid,0.0
32644336,Company of Heroes,4.2
32644336,Dead Space,1.3
32644336,Half-Life 2,0.5
32644336,L.A. Noire,3.6
32644336,Left 4 Dead,0.0
32644336,Left 4 Dead 2,0.0
32644336,Machinarium,0.4
32644336,Max Payne 3,10.3
32644336,Portal,0.0
32644336,Portal 2,0.0
