User_ID	Game_ID	Hours
3578	271	46.0
3578	64	8.5
3578	897	7.7
3578	163	2.2
3578	5	0.2
3578	617	0.1
3579	22	103.0
3580	551	279.0
3580	76	18.6
3580	10	3.1
3581	2989	12.4
3581	568	3.7
3582	529	24.0
3583	1157	16.1
3583	1214	0.2
3584	22	53.0
3584	612	19.6
3584	5	12.4
3584	611	0.5
3587	89	0.8
3588	271	139.0
3588	544	53.0
3588	281	6.0
3588	547	0.1
3589	553	8.5
3590	22	0.3
3591	22	0.2
3592	22	0.9
3593	3213	164.0
3593	529	1.4
3593	2967	0.2
3593	623	0.2
3594	43	452.0
3594	1025	207.0
3594	1046	108.0
3594	1	87.0
3594	10	72.0
3594	46	65.0
3594	203	61.0
3594	7	54.0
3594	453	48.0
3594	225	48.0
3594	2240	47.0
3594	4	43.0
3594	632	42.0
3594	355	41.0
3594	22	41.0
3594	184	39.0
3594	71	33.0
3594	682	30.0
3594	408	27.0
3594	140	25.0
3594	657	25.0
3594	50	24.0
3594	69	24.0
3594	9	23.0
3594	81	22.0
3594	14	21.0
3594	105	20.0
3594	138	19.8
3594	312	17.0
3594	156	16.8
3594	59	16.7
3594	5	16.6
3594	129	14.8
3594	495	14.4
3594	520	14.0
3594	1139	13.3
3594	121	12.6
3594	1057	12.4
3594	2820	12.1
3594	2363	11.9
3594	1036	11.0
3594	545	10.7
3594	89	10.7
3594	1040	10.7
3594	623	9.1
3594	1029	9.0
3594	93	8.9
3594	1364	8.7
3594	847	8.3
3594	938	8.0
3594	546	7.9
3594	381	7.3
3594	1027	7.2
3594	267	7.2
3594	585	6.8
3594	489	6.2
3594	24	5.5
3594	576	5.4
3594	1030	5.2
3594	394	5.2
3594	499	5.1
3594	422	4.8
3594	387	4.8
3594	1096	4.7
3594	49	4.4
3594	2538	4.4
3594	1043	4.3
3594	1399	4.2
3594	1035	4.1
3594	317	3.9
3594	514	3.8
3594	205	3.7
3594	511	3.4
3594	54	2.8
3594	552	2.7
3594	1151	2.6
3594	937	2.5
3594	676	2.4
3594	214	2.3
3594	143	2.2
3594	736	2.1
3594	52	2.1
3594	23	1.9
3594	548	1.9
3594	727	1.9
3594	390	1.8
3594	162	1.8
3594	247	1.7
3594	1278	1.6
3594	1217	1.6
3594	550	1.4
3594	176	1.4
3594	887	1.4
3594	3091	1.2
3594	119	1.0
3594	1445	1.0
3594	595	1.0
3594	471	1.0
3594	99	0.9
3594	92	0.9
3594	287	0.9
3594	112	0.9
3594	1707	0.8
3594	1062	0.8
3594	160	0.8
3594	1688	0.7
3594	285	0.7
3594	179	0.6
3594	614	0.6
3594	612	0.6
3594	1695	0.6
3594	100	0.6
3594	1551	0.6
3594	27	0.5
3594	3619	0.5
3594	2584	0.5
3594	200	0.5
3594	3620	0.5
3594	1905	0.5
3594	334	0.5
3594	273	0.5
3594	283	0.4
3594	240	0.4
3594	62	0.4
3594	219	0.3
3594	1273	0.3
3594	1460	0.3
3594	667	0.3
3594	102	0.3
3594	73	0.3
3594	3561	0.3
3594	1756	0.2
3594	536	0.2
3594	936	0.2
3594	304	0.2
3594	2823	0.2
3594	188	0.2
3594	590	0.2
3594	218	0.2
3594	118	0.2
3594	1088	0.1
3594	418	0.1
3594	161	0.1
3594	3323	0.1
3594	519	0.1
3594	466	0.1
3594	252	0.1
3594	3621	0.1
3595	3630	25.0
3596	22	4.2
3597	76	2.8
3597	2668	0.3
3598	22	108.0
3598	10	6.7
3599	10	1.3
3600	963	5.6
3601	10	6.8
3602	10	0.3
3603	54	64.0
3604	81	303.0
3604	988	144.0
3604	1631	73.0
3604	275	54.0
3604	444	40.0
3604	2610	30.0
3604	54	23.0
3604	563	22.0
3604	987	8.6
3604	1030	5.4
3604	10	3.9
3604	3035	0.5
3604	623	0.5
3604	558	0.1
3605	22	1.8
3606	22	0.9
3607	54	15.9
3607	2	12.3
3607	84	9.4
3608	545	1.5
3609	545	0.2
3610	5	3.5
3611	76	58.0
3611	955	3.2
3612	22	6.9
3613	22	206.0
3614	281	13.7
3614	547	2.6
3614	271	0.2
3615	2263	11.3
3615	1422	5.4
3616	1428	1767.0
3616	1158	6.2
3617	551	1.0
3618	529	4.3
3619	10	3.9
3621	2123	7.6
3621	2087	6.8
3621	2187	3.1
3621	2096	1.5
3621	1293	0.2
3622	22	1069.0
3622	18	35.0
3622	10	1.8
3622	1374	0.6
3622	33	0.6
3622	271	0.3
3624	22	0.3
3625	11	12.4
3626	966	1.3
3626	29	0.6
3627	22	38.0
3628	22	65.0
3629	22	0.7
3630	499	243.0
3630	25	220.0
3630	10	162.0
3630	54	114.0
3630	43	98.0
3630	2	58.0
3630	1793	49.0
3630	78	46.0
3630	501	41.0
3630	92	39.0
3630	1995	36.0
3630	443	36.0
3630	529	36.0
3630	554	34.0
3630	1028	22.0
3630	94	18.5
3630	618	17.9
3630	981	17.5
3630	34	17.0
3630	516	16.1
3630	400	16.0
3630	454	15.6
3630	67	15.1
3630	361	15.1
3630	422	15.0
3630	623	14.5
3630	88	14.0
3630	1410	13.8
3630	1953	13.6
3630	18	13.2
3630	408	12.9
3630	798	12.8
3630	340	12.7
3630	5	12.7
3630	82	12.7
3630	558	12.5
3630	163	12.5
3630	563	12.5
3630	545	11.3
3630	93	10.8
3630	1373	10.3
3630	568	10.3
3630	184	10.2
3630	77	10.1
3630	113	9.8
3630	1278	9.2
3630	905	8.9
3630	1813	8.8
3630	126	8.6
3630	327	8.5
3630	565	8.4
3630	1333	8.3
3630	567	8.3
3630	275	7.8
3630	1	7.7
3630	1029	7.7
3630	2411	6.9
3630	2723	6.8
3630	897	6.7
3630	293	6.7
3630	324	6.7
3630	963	6.6
3630	138	6.4
3630	2780	6.1
3630	1036	5.9
3630	130	5.8
3630	2562	5.7
3630	2831	5.7
3630	14	5.5
3630	112	5.2
3630	1030	5.1
3630	87	5.1
3630	727	5.1
3630	1547	4.3
3630	107	4.2
3630	393	4.2
3630	771	4.1
3630	69	3.5
3630	2172	3.4
3630	1149	3.3
3630	1098	3.2
3630	2298	3.1
3630	1159	2.9
3630	478	2.9
3630	896	2.7
3630	3631	2.3
3630	394	2.1
3630	230	2.1
3630	438	2.0
3630	2369	2.0
3630	259	1.9
3630	2178	1.9
3630	522	1.9
3630	1399	1.8
3630	3632	1.8
3630	1888	1.8
3630	389	1.8
3630	552	1.8
3630	746	1.7
3630	248	1.6
3630	978	1.6
3630	715	1.4
3630	3633	1.4
3630	280	1.3
3630	1043	1.3
3630	938	1.1
3630	143	1.1
3630	1952	1.1
3630	573	1.0
3630	119	1.0
3630	1004	1.0
3630	89	0.9
3630	1018	0.8
3630	1144	0.8
3630	1063	0.8
3630	3634	0.7
3630	2688	0.7
3630	1064	0.6
3630	1223	0.6
3630	974	0.6
3630	24	0.6
3630	2408	0.6
3630	177	0.6
3630	238	0.5
3630	71	0.5
3630	2023	0.5
3630	3635	0.5
3630	1983	0.4
3630	3636	0.4
3630	341	0.4
3630	22	0.3
3630	1099	0.3
3630	1775	0.3
3630	153	0.3
3630	115	0.3
3630	1065	0.3
3630	3637	0.3
3630	1011	0.3
3630	447	0.2
3630	2042	0.2
3630	2836	0.2
3630	2837	0.2
3630	300	0.1
3630	828	0.1
3630	2530	0.1
3630	842	0.1
3631	554	82.0
3631	529	2.7
3632	25	277.0
3632	2599	1.6
3632	1334	1.3
3632	1361	1.1
3632	1094	1.0
3632	1308	0.7
3632	24	0.6
3632	1017	0.3
3632	1899	0.2
3632	1339	0.2
3633	1173	2.0
3633	522	1.8
3633	529	1.1
3633	978	0.2
3633	573	0.2
3633	1995	0.2
3633	623	0.1
3634	22	188.0
3634	111	2.7
3634	545	2.3
3635	632	15.1
3635	644	2.2
3635	240	1.7
3635	214	1.7
3635	656	1.5
3635	50	1.5
3635	219	1.5
3635	150	1.4
3635	66	0.9
3635	276	0.7
3635	641	0.6
3635	471	0.4
3635	267	0.3
3635	298	0.3
3635	640	0.2
3635	668	0.2
3635	666	0.1
3637	22	211.0
3638	54	557.0
3638	271	462.0
3638	545	217.0
3638	544	158.0
3638	25	61.0
3638	443	44.0
3638	78	35.0
3638	281	31.0
3638	657	26.0
3638	10	22.0
3638	34	22.0
3638	76	21.0
3638	547	18.4
3638	5	16.8
3638	126	12.4
3638	1898	11.9
3638	1	9.3
3638	84	9.2
3638	793	8.4
3638	1101	7.7
3638	77	6.7
3638	1355	6.3
3638	730	5.3
3638	1145	4.2
3638	345	3.6
3638	27	2.4
3638	729	2.3
3638	361	2.0
3638	978	2.0
3638	1817	1.8
3638	138	1.8
3638	986	1.2
3638	150	1.1
3638	111	0.7
3638	232	0.6
3638	905	0.6
3638	3030	0.5
3638	1109	0.5
3638	2472	0.5
3638	146	0.4
3638	1073	0.4
3638	1110	0.3
3638	1102	0.3
3638	981	0.3
3638	236	0.3
3638	177	0.2
3638	163	0.1
3638	171	0.1
3639	25	10.0
3639	2500	4.8
3639	90	4.2
3639	81	4.0
3639	954	3.3
3639	10	3.2
3639	335	3.0
3639	5	2.7
3639	793	2.4
3639	1	2.1
3639	177	1.4
3639	251	1.4
3639	444	1.2
3639	931	0.9
3639	3035	0.9
3639	156	0.8
3639	2266	0.8
3639	18	0.8
3639	2070	0.7
3639	1173	0.6
3639	418	0.6
3639	567	0.6
3639	1029	0.5
3639	2454	0.4
3639	1373	0.3
3639	93	0.3
3639	2459	0.1
3640	22	2.3
3641	1684	332.0
3641	1430	197.0
3641	575	72.0
3642	3470	99.0
3643	54	375.0
3645	1401	206.0
3646	612	11.8
3647	22	120.0
3648	1942	0.4
3649	1404	0.8
3650	22	9.0
3651	25	3.2
3651	545	0.1
3652	324	64.0
3652	529	5.3
3652	10	2.1
3653	719	1.4
3653	24	0.2
3655	1404	1.2
3656	22	2.4
3657	10	129.0
3657	24	56.0
3657	558	52.0
3657	623	49.0
3657	1111	17.6
3657	805	13.5
3657	1308	4.7
3657	551	4.4
3657	107	3.7
3657	1150	3.6
3657	22	2.2
3657	391	1.1
3657	1097	0.9
3657	206	0.8
3657	1029	0.4
3658	22	0.9
3659	22	3.9
3660	501	168.0
3660	122	121.0
3660	1372	114.0
3660	2360	70.0
3660	1036	57.0
3660	1980	55.0
3660	1047	48.0
3660	516	25.0
3660	1041	25.0
3660	129	19.7
3660	67	19.0
3660	1460	12.9
3660	1983	11.0
3660	801	10.9
3660	156	10.9
3660	2097	8.5
3660	138	4.9
3660	47	2.2
3660	5	1.4
3661	1370	6.6
3661	971	1.4
3662	22	16.9
3663	50	1499.0
3663	1139	503.0
3663	113	146.0
3663	482	46.0
3663	1293	24.0
3663	1056	19.9
3663	389	16.1
3663	628	8.8
3663	627	6.8
3663	2039	0.6
3664	22	2.8
3664	1006	1.3
3664	605	0.5
3664	10	0.5
3665	24	32.0
3667	22	2.6
3668	22	1234.0
3669	10	61.0
3670	22	23.0
3671	22	23.0
3672	34	3.5
3674	271	175.0
3674	544	22.0
3675	54	86.0
3676	545	0.2
3677	22	123.0
3679	549	618.0
3679	10	254.0
3679	998	168.0
3679	545	142.0
3679	7	114.0
3679	275	107.0
3679	43	90.0
3679	54	74.0
3679	9	53.0
3679	177	50.0
3679	544	47.0
3679	523	43.0
3679	5	43.0
3679	520	38.0
3679	18	20.0
3679	955	17.4
3679	55	17.3
3679	163	16.3
3679	617	15.3
3679	112	13.9
3679	1	11.6
3679	1036	10.1
3679	327	8.7
3679	1789	8.4
3679	298	6.1
3679	24	5.4
3679	92	5.2
3679	499	4.6
3679	897	3.9
3679	2516	3.8
3679	64	3.6
3679	203	2.6
3679	220	2.3
3679	2965	2.1
3679	95	1.9
3679	1041	1.7
3679	259	1.6
3679	65	1.5
3679	280	1.3
3679	782	1.3
3679	150	1.1
3679	644	1.0
3679	132	1.0
3679	771	1.0
3679	317	0.8
3679	89	0.7
3679	1183	0.7
3679	585	0.6
3679	466	0.4
3679	646	0.4
3679	194	0.4
3679	815	0.4
3679	547	0.4
3679	418	0.3
3679	1282	0.3
3679	190	0.2
3679	295	0.2
3680	3651	5.0
3680	54	2.5
3680	621	1.4
3680	1426	0.2
3680	529	0.2
3681	22	1.9
3682	10	2.2
3683	1	226.0
3683	1814	139.0
3683	512	84.0
3683	1025	82.0
3683	1980	79.0
3683	511	66.0
3683	2	65.0
3683	2222	62.0
3683	1328	60.0
3683	2005	58.0
3683	2661	57.0
3683	48	43.0
3683	277	39.0
3683	4	37.0
3683	847	36.0
3683	1515	31.0
3683	1906	31.0
3683	121	30.0
3683	2510	30.0
3683	1078	29.0
3683	1047	28.0
3683	59	26.0
3683	15	24.0
3683	721	24.0
3683	1088	23.0
3683	112	21.0
3683	487	21.0
3683	2001	19.7
3683	2240	19.7
3683	338	18.5
3683	1753	17.3
3683	367	15.5
3683	1766	15.0
3683	2629	15.0
3683	130	13.6
3683	1020	13.6
3683	11	12.7
3683	23	11.5
3683	682	10.7
3683	232	10.6
3683	14	10.5
3683	1562	9.8
3683	336	9.7
3683	1983	9.6
3683	345	8.9
3683	43	8.9
3683	28	7.7
3683	657	7.3
3683	92	7.3
3683	1057	6.8
3683	1539	6.7
3683	1039	6.4
3683	595	5.4
3683	1050	5.3
3683	1877	5.1
3683	3471	4.8
3683	807	4.7
3683	1941	4.6
3683	2796	4.4
3683	1741	4.3
3683	150	3.8
3683	2236	3.3
3683	3652	2.6
3683	194	2.0
3683	327	1.8
3683	67	1.5
3683	246	1.1
3683	551	1.0
3683	293	0.9
3683	2801	0.5
3683	1278	0.5
3683	90	0.4
3683	3653	0.3
3683	2322	0.2
3684	10	5.5
3685	10	1124.0
3685	25	536.0
3685	43	269.0
3685	501	204.0
3685	568	127.0
3685	1445	100.0
3685	184	95.0
3685	54	95.0
3685	4	95.0
3685	2	94.0
3685	156	73.0
3685	499	64.0
3685	1025	63.0
3685	76	63.0
3685	246	61.0
3685	81	53.0
3685	1735	44.0
3685	2023	42.0
3685	5	37.0
3685	105	29.0
3685	1077	28.0
3685	466	28.0
3685	545	27.0
3685	1809	26.0
3685	2037	26.0
3685	1041	25.0
3685	14	25.0
3685	650	24.0
3685	1322	23.0
3685	564	19.9
3685	2424	19.4
3685	107	18.6
3685	736	18.5
3685	495	18.1
3685	50	17.6
3685	102	16.1
3685	2589	15.5
3685	1082	15.3
3685	554	14.5
3685	112	12.8
3685	1	11.2
3685	92	10.8
3685	547	10.7
3685	1265	9.7
3685	2022	8.8
3685	746	8.6
3685	513	7.9
3685	157	7.3
3685	338	5.9
3685	134	5.9
3685	275	4.5
3685	136	4.3
3685	1937	4.2
3685	193	3.7
3685	798	3.5
3685	1748	3.4
3685	400	3.3
3685	1078	3.1
3685	1076	3.0
3685	139	2.9
3685	324	2.8
3685	163	2.6
3685	332	2.2
3685	492	2.1
3685	2673	1.9
3685	2273	1.5
3685	248	1.5
3685	2964	1.2
3685	150	0.7
3685	3	0.7
3685	1145	0.2
3685	1842	0.2
3686	1372	213.0
3686	546	174.0
3686	408	111.0
3686	558	109.0
3686	312	108.0
3686	5	87.0
3686	443	85.0
3686	511	82.0
3686	275	80.0
3686	1369	59.0
3686	50	59.0
3686	1409	55.0
3686	184	50.0
3686	246	50.0
3686	92	38.0
3686	1449	35.0
3686	113	25.0
3686	4	24.0
3686	568	24.0
3686	103	24.0
3686	1707	23.0
3686	54	22.0
3686	875	22.0
3686	1029	19.7
3686	112	19.3
3686	71	19.2
3686	591	18.4
3686	114	17.2
3686	499	15.2
3686	1053	15.1
3686	657	14.8
3686	736	14.6
3686	306	14.5
3686	97	13.3
3686	1228	13.0
3686	129	12.2
3686	67	12.1
3686	1041	12.0
3686	338	11.9
3686	81	11.7
3686	2427	10.7
3686	107	10.3
3686	801	10.3
3686	585	10.2
3686	1082	9.7
3686	298	9.7
3686	1980	9.3
3686	3081	8.0
3686	27	7.5
3686	52	6.9
3686	1	6.4
3686	134	6.3
3686	90	6.3
3686	507	6.1
3686	151	5.8
3686	96	5.8
3686	156	5.7
3686	487	5.6
3686	45	5.4
3686	425	5.3
3686	150	5.0
3686	72	5.0
3686	118	4.9
3686	138	4.8
3686	905	4.7
3686	1037	4.5
3686	69	4.5
3686	1063	4.5
3686	89	4.3
3686	1047	4.2
3686	250	3.8
3686	1346	3.7
3686	23	3.6
3686	143	3.6
3686	422	3.4
3686	1119	3.4
3686	62	3.3
3686	1145	3.2
3686	139	3.2
3686	847	2.8
3686	552	2.8
3686	354	2.8
3686	99	2.5
3686	466	2.2
3686	529	2.1
3686	1086	1.9
3686	839	1.9
3686	488	1.8
3686	179	1.8
3686	287	1.7
3686	550	1.5
3686	418	1.5
3686	578	1.5
3686	214	1.4
3686	453	1.4
3686	193	1.1
3686	145	1.1
3686	124	1.1
3686	22	1.0
3686	194	1.0
3686	1556	1.0
3686	1042	1.0
3686	2361	0.9
3686	973	0.9
3686	10	0.9
3686	55	0.9
3686	321	0.8
3686	392	0.8
3686	963	0.8
3686	80	0.8
3686	1138	0.6
3686	1880	0.6
3686	638	0.6
3686	3656	0.5
3686	1293	0.5
3686	349	0.5
3686	177	0.4
3686	1756	0.4
3686	742	0.3
3686	1118	0.3
3686	171	0.3
3686	206	0.2
3686	705	0.2
3686	492	0.2
3686	1028	0.2
3686	3657	0.1
3686	226	0.1
3686	577	0.1
3687	529	43.0
3687	963	18.2
3687	10	1.6
3689	163	0.4
3689	177	0.2
3690	250	54.0
3690	1732	22.0
3690	564	2.5
3690	1433	1.7
3690	1395	0.1
3691	2943	1.6
3691	1041	1.4
3691	1036	0.6
3691	22	0.6
3691	985	0.2
3692	22	3.2
3693	54	23.0
3694	22	661.0
3694	10	61.0
3694	5	5.7
3694	1040	0.9
3694	529	0.1
3695	1041	6.0
3696	22	4.7
3697	1445	0.1
3698	54	741.0
3698	545	532.0
3698	5	124.0
3698	50	12.0
3698	390	11.6
3698	905	10.6
3698	25	10.3
3698	1006	9.7
3698	10	9.5
3698	150	3.0
3698	1445	1.7
3698	206	1.2
3698	22	0.6
3698	612	0.5
3698	66	0.4
3698	613	0.4
3698	556	0.3
3698	958	0.3
3699	22	0.6
3700	545	3.7
3700	548	2.5
3701	22	75.0
3702	54	214.0
3702	612	144.0
3702	22	23.0
3702	444	7.3
3702	2408	3.7
3702	563	3.4
3702	622	2.8
3702	556	2.7
3702	529	1.3
3702	1361	1.2
3702	978	0.9
3702	10	0.9
3702	13	0.7
3702	545	0.7
3702	719	0.4
3702	1018	0.3
3702	2525	0.2
3702	981	0.2
3702	613	0.2
3702	3035	0.2
3702	24	0.2
3703	611	157.0
3703	612	17.6
3703	390	0.2
3704	54	269.0
3704	998	186.0
3704	558	3.6
3704	529	3.5
3704	1435	1.3
3704	24	0.4
3705	22	4.0
3706	1041	3.7
3706	529	3.1
3706	29	0.2
3707	22	12.3
3708	22	4.1
3709	417	2.5
3710	556	6.1
3710	529	0.8
3711	22	7.0
3712	22	1.2
3713	568	0.3
3714	22	199.0
3715	43	21.0
3715	545	6.7
3716	442	0.3
3717	54	71.0
3717	7	68.0
3717	184	47.0
3717	443	18.0
3717	955	16.8
3717	106	16.3
3717	553	12.3
3717	1017	9.8
3717	34	4.1
3717	417	2.0
3718	611	238.0
3718	612	38.0
3718	1099	2.0
3718	545	1.5
3718	613	1.3
3719	529	13.1
3719	92	10.6
3720	1072	0.1
3721	1030	46.0
3721	54	3.7
3721	43	3.4
3721	10	1.2
3721	150	0.8
3721	92	0.3
3722	22	2.3
3723	22	39.0
3724	995	230.0
3724	1020	189.0
3724	486	106.0
3724	550	67.0
3724	1311	64.0
3724	473	51.0
3724	1019	43.0
3724	1277	38.0
3724	127	32.0
3724	105	32.0
3724	897	18.3
3724	89	15.5
3724	1546	12.1
3724	492	8.4
3724	482	8.3
3724	1107	2.3
3724	3658	1.9
3724	1397	0.2
3725	22	148.0
3726	22	0.3
3728	1708	888.0
3728	22	887.0
3729	551	123.0
3729	2368	55.0
3729	76	49.0
3729	1688	39.0
3729	955	33.0
3729	505	32.0
3729	3345	24.0
3729	1046	23.0
3729	184	18.4
3729	1	17.8
3729	65	16.9
3729	657	14.7
3729	514	13.4
3729	858	12.7
3729	2805	11.2
3729	81	10.7
3729	606	7.9
3729	1766	7.1
3729	461	5.4
3729	367	5.3
3729	1763	3.8
3729	495	3.5
3729	3659	3.1
3729	826	2.7
3729	1047	2.6
3729	55	2.3
3729	1937	2.1
3729	3660	1.8
3729	54	1.3
3729	22	1.2
3729	2804	1.2
3729	3656	1.1
3729	489	1.1
3729	3661	0.8
3729	1040	0.8
3729	106	0.6
3729	1587	0.5
3729	805	0.4
3729	555	0.3
3731	529	1.1
3731	2577	0.1
3732	22	1.7
3733	612	82.0
3733	611	6.8
3735	5	16.0
3735	564	1.0
3736	1821	0.7
3737	1751	1.7
3738	529	0.6
3739	10	1.2
3739	5	0.2
3740	22	20.0
3741	43	3.2
3742	10	1.2
3743	529	7.5
3743	10	5.4
3744	22	30.0
3745	2656	1.9
3746	22	857.0
3746	76	263.0
3746	106	82.0
3746	2854	45.0
3746	10	26.0
3746	54	5.3
3748	22	2.5
3749	54	28.0
3749	570	16.8
3749	43	1.9
3749	563	0.2
3750	22	125.0
3751	24	0.5
3751	22	0.2
3753	612	8.1
3754	22	5.8
3755	22	6.0
3755	556	0.1
3756	22	1.0
3758	22	54.0
3759	107	12.7
3759	92	8.7
3759	139	7.8
3759	150	6.4
3759	134	5.4
3759	206	0.7
3759	729	0.6
3760	1046	151.0
3760	1025	51.0
3760	1	44.0
3760	1043	43.0
3760	184	43.0
3760	43	34.0
3760	93	22.0
3760	1028	18.6
3760	657	16.9
3760	511	16.6
3760	138	15.5
3760	55	7.2
3760	118	5.6
3760	1883	3.8
3760	14	3.4
3760	179	3.0
3760	422	2.7
3760	92	1.9
3760	246	1.2
3760	451	1.2
3760	396	1.1
3760	343	0.8
3760	1632	0.8
3760	346	0.6
3760	397	0.3
3760	22	0.1
3761	76	78.0
3761	1145	50.0
3761	113	11.1
3761	1046	7.5
3761	422	6.4
3761	132	3.0
3761	1072	2.7
3761	1	2.6
3761	14	1.4
3761	511	1.3
3761	7	0.8
3761	98	0.8
3761	1073	0.6
3761	190	0.3
3761	2408	0.2
3762	54	1143.0
3762	25	111.0
3762	512	96.0
3762	554	90.0
3762	76	85.0
3762	85	64.0
3762	1	55.0
3762	793	54.0
3762	988	51.0
3762	254	50.0
3762	91	37.0
3762	1372	35.0
3762	105	35.0
3762	443	34.0
3762	81	29.0
3762	2	26.0
3762	94	23.0
3762	529	23.0
3762	10	17.6
3762	92	15.7
3762	250	13.1
3762	184	12.3
3762	5	12.1
3762	163	10.2
3762	1040	7.8
3762	2430	7.5
3762	146	7.2
3762	605	6.8
3762	1399	6.8
3762	727	6.8
3762	1490	6.7
3762	132	5.8
3762	466	5.0
3762	585	4.8
3762	563	4.0
3762	588	3.6
3762	958	3.6
3762	190	2.3
3762	824	2.1
3762	511	2.1
3762	177	2.0
3762	590	1.8
3762	324	1.7
3762	992	1.5
3762	1991	1.4
3762	1013	1.3
3762	597	1.2
3762	596	1.2
3762	693	1.2
3762	246	0.5
3762	553	0.4
3762	987	0.4
3762	50	0.3
3762	843	0.1
3762	22	0.1
3765	22	1.4
3766	22	1.0
3767	22	75.0
3768	22	122.0
3769	106	226.0
3769	998	104.0
3769	54	12.4
3769	94	5.1
3770	10	188.0
3770	5	106.0
3770	54	37.0
3770	816	31.0
3770	300	27.0
3770	801	24.0
3770	50	23.0
3770	1880	22.0
3770	2070	22.0
3770	466	21.0
3770	103	21.0
3770	87	21.0
3770	499	19.5
3770	117	18.9
3770	47	18.8
3770	69	18.6
3770	2091	17.8
3770	268	17.7
3770	81	17.0
3770	444	15.1
3770	1948	15.0
3770	2128	14.9
3770	521	14.7
3770	937	14.6
3770	2191	14.2
3770	1639	13.9
3770	2190	13.7
3770	119	13.5
3770	428	13.1
3770	1321	12.8
3770	657	12.6
3770	49	12.6
3770	1655	12.5
3770	100	12.3
3770	2640	12.1
3770	394	12.0
3770	1025	11.7
3770	247	11.2
3770	114	11.2
3770	2370	11.1
3770	58	11.0
3770	332	11.0
3770	2743	11.0
3770	2744	10.8
3770	388	10.8
3770	305	10.5
3770	897	10.3
3770	3662	10.0
3770	97	9.5
3770	2680	9.5
3770	791	9.0
3770	3039	8.9
3770	590	8.7
3770	508	8.4
3770	324	8.2
3770	632	8.2
3770	890	8.2
3770	1986	8.1
3770	1717	8.1
3770	44	7.7
3770	3626	7.5
3770	3246	7.3
3770	766	7.2
3770	2040	7.1
3770	387	6.8
3770	3149	6.8
3770	76	6.6
3770	9	6.6
3770	906	6.5
3770	405	6.1
3770	727	5.7
3770	563	5.7
3770	2351	5.5
3770	1660	5.1
3770	1658	5.0
3770	67	4.7
3770	1560	4.6
3770	2716	4.5
3770	311	4.3
3770	3663	4.1
3770	72	3.9
3770	3664	3.9
3770	936	3.9
3770	18	3.7
3770	229	3.6
3770	507	3.6
3770	1451	3.6
3770	14	3.5
3770	771	3.5
3770	402	3.4
3770	1040	3.1
3770	527	3.1
3770	52	3.1
3770	1013	3.1
3770	1548	3.1
3770	3018	3.0
3770	894	3.0
3770	3665	3.0
3770	184	3.0
3770	2678	3.0
3770	62	3.0
3770	407	2.9
3770	940	2.9
3770	1373	2.9
3770	807	2.8
3770	1035	2.8
3770	1631	2.7
3770	2884	2.7
3770	427	2.6
3770	2034	2.6
3770	2056	2.6
3770	546	2.4
3770	567	2.4
3770	3148	2.4
3770	376	2.3
3770	89	2.3
3770	393	2.3
3770	676	2.3
3770	1078	2.2
3770	3666	2.2
3770	357	2.1
3770	458	2.1
3770	2890	2.1
3770	3667	2.0
3770	74	1.8
3770	1651	1.8
3770	240	1.7
3770	643	1.7
3770	259	1.6
3770	250	1.6
3770	1146	1.4
3770	1457	1.0
3770	3668	0.9
3770	1157	0.9
3770	2615	0.9
3770	2533	0.9
3770	322	0.8
3770	817	0.7
3770	431	0.7
3770	111	0.7
3770	2228	0.7
3770	2426	0.6
3770	2197	0.6
3770	2819	0.6
3770	422	0.6
3770	552	0.6
3770	3493	0.5
3770	328	0.5
3770	3287	0.4
3770	273	0.4
3770	1645	0.3
3770	3475	0.3
3770	1449	0.3
3770	858	0.3
3770	1709	0.3
3770	432	0.3
3770	3006	0.3
3770	335	0.3
3770	1374	0.3
3770	892	0.3
3770	2031	0.3
3770	536	0.2
3770	626	0.2
3770	371	0.2
3770	608	0.2
3770	409	0.2
3770	1774	0.1
3770	3480	0.1
3770	3669	0.1
3772	22	7.7
3772	1830	4.7
3773	22	67.0
3774	556	2.5
3775	10	4.5
3776	545	796.0
3776	54	2.8
3776	390	0.4
3777	22	1.5
3778	605	7.6
3778	22	0.3
3779	22	1.0
3780	22	3.5
3781	10	1.8
3781	280	0.3
3782	1	21.0
3782	48	5.3
3782	22	2.7
3782	612	1.0
3782	389	0.2
3783	550	0.3
3784	22	1472.0
3784	10	0.3
3786	1374	21.0
3786	22	5.2
3786	324	2.3
3786	250	1.3
3787	22	0.1
3788	22	599.0
3788	994	0.3
3789	54	712.0
3789	1	37.0
3789	113	17.0
3789	554	12.0
3789	499	4.5
3789	25	0.7
3789	529	0.4
3790	324	4.4
3790	250	3.3
3791	529	2.8
3792	22	1.6
3793	10	56.0
3795	904	3.2
3796	81	64.0
3796	338	1.0
3796	118	0.2
3797	271	121.0
3797	89	72.0
3797	275	48.0
3797	1138	37.0
3797	281	19.3
3797	544	5.9
3797	547	5.3
3798	22	2666.0
3798	54	15.0
3799	1102	9.3
3799	1101	0.6
3800	545	21.0
3800	14	7.4
3800	390	6.6
3800	612	3.8
3800	412	2.3
3800	548	0.4
3801	408	219.0
3801	1403	53.0
3801	112	36.0
3801	3291	22.0
3801	1606	7.0
3801	771	1.7
3801	24	0.3
3802	22	202.0
3803	327	5.1
3804	24	40.0
3804	76	19.3
3804	444	5.8
3804	1027	5.3
